484,3,(390,0.702356),(270,1.08666),(578,1.10883)
485,3,(184,0.646451),(782,0.711785),(284,0.885655)
486,3,(98,0.904506),(886,0.9528),(441,1.05517)
487,3,(366,0.793643),(220,0.826159),(78,0.910105)
488,3,(542,0.913984),(585,1.19139),(794,1.35125)
489,3,(123,0.873955),(291,1.03107),(583,1.34012)
490,3,(364,1.19795),(513,1.23057),(421,1.28072)
491,3,(277,0.647788),(985,0.797288),(961,0.885952)
492,3,(833,1.51962),(376,1.80615),(213,1.82841)
493,3,(197,0.155876),(386,0.662526),(818,0.960065)
494,3,(464,0.663443),(381,0.856115),(575,1.01604)
495,3,(587,0.948266),(457,0.97971),(23,1.39706)
496,3,(913,0.847943),(631,0.907175),(156,1.06092)
497,3,(584,1.05883),(142,1.2177),(989,1.55041)
498,3,(655,0.459934),(765,0.538536),(424,0.791448)
499,3,(234,0.256576),(733,0.608513),(971,0.727113)
500,3,(791,1.67691),(872,1.68911),(265,1.74331)
501,3,(482,0.498724),(365,0.570188),(641,0.642565)
502,3,(393,1.04937),(4,1.06241),(293,1.23011)
503,3,(988,0.885975),(9,1.07403),(487,1.10735)
504,3,(185,1.48473),(480,1.61779),(887,1.7655)
505,3,(832,0.510421),(571,0.534314),(927,0.566739)
506,3,(701,0.843997),(165,0.918878),(383,1.05531)
507,3,(568,0.72621),(727,0.970004),(719,0.992433)
508,3,(461,1.93967),(345,2.00543),(690,2.02228)
509,3,(695,0.29435),(359,0.398058),(878,0.417193)
510,3,(878,0.909035),(329,1.01809),(695,1.14718)
511,3,(723,0.427669),(202,0.580096),(128,0.670394)
512,3,(8,1.01357),(600,1.04171),(718,1.16665)
513,3,(169,0.662383),(366,0.759406),(753,1.05053)
514,3,(310,1.05811),(575,1.07416),(714,1.24339)
515,3,(874,1.19499),(995,1.30052),(609,1.34883)
516,3,(760,0.80601),(826,1.13764),(893,1.1613)
517,3,(530,1.20372),(157,1.50427),(23,1.51049)
518,3,(798,0.792319),(334,1.32885),(341,1.34752)
519,3,(959,0.781632),(859,0.871558),(435,0.958512)
520,3,(804,0.670027),(853,0.738393),(758,0.937369)
521,3,(542,1.20684),(372,1.21692),(853,1.30864)
522,3,(261,0.594564),(144,0.633103),(219,0.683195)
523,3,(243,1.0221),(5,1.21013),(335,1.46433)
524,3,(996,0.952947),(65,0.959763),(787,0.976986)
525,3,(330,0.927247),(266,1.30358),(709,1.50861)
526,3,(443,0.939396),(432,1.14751),(731,1.23061)
527,3,(547,0.846758),(325,0.862251),(332,0.935835)
528,3,(235,0.335589),(944,0.653801),(205,1.23166)
529,3,(897,0.757258),(102,0.763335),(997,0.824356)
530,3,(738,0.937042),(517,1.20372),(650,1.27776)
531,3,(705,1.59858),(640,1.62762),(569,1.63965)
532,3,(15,0.733286),(594,1.03907),(156,1.04672)
533,3,(998,0.721235),(101,0.755446),(280,0.900198)
534,3,(695,0.495147),(509,0.667605),(229,0.775211)
535,3,(270,0.423904),(358,1.00764),(626,1.01424)
536,3,(11,1.51364),(386,1.73039),(563,1.74357)
537,3,(724,1.27225),(138,1.48807),(886,1.57445)
538,3,(885,1.00645),(309,1.16861),(24,1.17705)
539,3,(789,0.921448),(974,1.04836),(939,1.05781)
540,3,(252,0.94425),(983,0.945669),(563,1.16721)
541,3,(406,0.737146),(13,0.897225),(481,1.05962)
542,3,(124,0.834297),(134,0.889718),(488,0.913984)
543,3,(381,0.645757),(339,0.739462),(98,1.12055)
544,3,(710,1.09456),(276,1.28337),(345,1.28614)
545,3,(91,0.805972),(380,0.824572),(247,0.871953)
546,3,(930,0.628994),(369,1.48311),(417,1.48721)
547,3,(145,0.631327),(677,0.641362),(527,0.846758)
548,3,(242,1.21186),(20,1.22059),(896,1.54465)
549,3,(742,0.457234),(744,1.16352),(606,1.1825)
550,3,(903,1.51632),(880,1.74516),(305,1.77898)
551,3,(438,0.701384),(804,0.91676),(446,1.06697)
552,3,(992,1.31878),(151,1.54163),(792,1.9559)
553,3,(52,1.60792),(952,1.62973),(781,1.65333)
554,3,(482,0.596385),(87,0.812193),(384,0.935578)
555,3,(642,1.19254),(486,1.31987),(886,1.38691)
556,3,(693,0.705265),(563,0.770889),(80,0.871509)
557,3,(708,0.955274),(90,1.50861),(740,1.53991)
558,3,(190,1.2517),(453,1.78416),(871,2.06895)
559,3,(316,0.683235),(741,1.00281),(562,1.20133)
560,3,(621,1.18658),(33,1.19822),(985,1.21098)
561,3,(610,1.11535),(199,1.4481),(466,1.57142)
562,3,(316,1.1292),(559,1.20133),(549,1.22724)
563,3,(67,0.718147),(556,0.770889),(540,1.16721)
564,3,(396,1.46382),(88,1.62063),(706,1.6271)
565,3,(978,0.84749),(704,0.877776),(51,1.06492)
566,3,(471,0.965058),(121,0.973208),(467,1.44246)
567,3,(442,0.783314),(462,0.885078),(314,0.995735)
568,3,(507,0.72621),(727,1.01761),(750,1.0591)
569,3,(531,1.63965),(788,1.74931),(369,1.78885)
570,3,(143,0.901344),(859,0.995235),(2,1.00022)
571,3,(505,0.534314),(360,0.59806),(897,0.681711)
572,3,(412,1.00784),(975,1.27651),(225,1.30317)
573,3,(734,0.520626),(105,0.673749),(297,0.899885)
574,3,(870,0.546953),(472,0.579738),(955,0.602332)
575,3,(642,0.581515),(709,0.765652),(714,0.836533)
576,3,(599,1.074),(133,1.2016),(277,1.34566)
577,3,(522,0.859472),(436,0.878438),(13,0.919947)
578,3,(719,0.921362),(332,1.04611),(484,1.10883)
579,3,(170,0.921309),(447,1.1782),(321,1.27864)
580,3,(534,1.1186),(535,1.12009),(655,1.15211)
581,3,(766,0.927627),(812,1.29002),(621,1.36265)
582,3,(694,1.10963),(423,1.12368),(970,1.22849)
583,3,(123,0.63493),(359,0.731665),(172,0.740335)
584,3,(482,0.948895),(230,1.03906),(497,1.05883)
585,3,(355,0.602847),(34,0.893564),(682,0.97045)
586,3,(368,0.783443),(747,0.830527),(342,0.891568)
587,3,(457,0.0902679),(970,0.787761),(495,0.948266)
588,3,(365,0.647095),(189,0.730829),(602,0.863855)
589,3,(202,0.610202),(473,0.864302),(127,0.866881)
590,3,(760,0.985123),(14,1.05341),(398,1.12827)
591,3,(92,1.51464),(590,1.8493),(247,1.8706)
592,3,(483,0.982927),(876,0.985559),(776,1.13273)
593,3,(371,1.04116),(165,1.0731),(438,1.13544)
594,3,(635,0.62744),(83,0.957412),(15,0.986608)
595,3,(632,1.08477),(744,1.37074),(606,1.38972)
596,3,(540,1.54584),(919,1.6482),(983,1.65468)
597,3,(505,0.732188),(870,0.750971),(360,0.783337)
598,3,(190,1.2497),(213,1.82692),(962,1.90333)
599,3,(985,0.567246),(622,0.584988),(277,1.03536)
600,3,(364,0.939423),(512,1.04171),(391,1.35931)
601,3,(541,1.14543),(13,1.19876),(448,1.22959)
602,3,(340,0.510858),(128,0.669816),(652,0.740693)
603,3,(712,0.88036),(960,1.47128),(562,1.51037)
604,3,(862,0.649614),(878,0.656406),(975,0.799202)
605,3,(932,0.659049),(340,0.822641),(784,0.869384)
606,3,(744,0.0189832),(316,1.08854),(549,1.1825)
607,3,(643,1.46632),(282,1.62421),(225,1.82778)
608,3,(529,1.28727),(960,1.30983),(789,1.42631)
609,3,(905,0.659188),(680,0.661617),(384,0.781676)
610,3,(561,1.11535),(755,1.28559),(151,1.29395)
611,3,(574,0.633775),(473,0.641215),(832,0.688688)
612,3,(151,1.57264),(791,1.6957),(972,1.73337)
613,3,(51,0.807564),(241,0.904063),(324,0.938947)
614,3,(476,1.69081),(586,1.8286),(368,1.98746)
615,3,(172,0.45194),(246,0.472079),(874,0.894064)
616,3,(64,1.2712),(916,1.82249),(888,1.98801)
617,3,(678,1.39597),(8,1.40545),(288,1.56842)
618,3,(970,1.0991),(457,1.10399),(587,1.11023)
619,3,(156,0.943901),(594,1.03779),(15,1.12007)
620,3,(282,0.486678),(359,0.987308),(583,1.00342)
621,3,(691,0.968574),(196,0.99604),(159,1.00416)
622,3,(599,0.584988),(319,0.858664),(244,0.882848)
623,3,(306,1.26704),(943,1.40345),(41,1.41568)
624,3,(945,0.690957),(501,0.717934),(365,0.724315)
625,3,(76,0.728229),(839,1.22717),(679,1.33649)
626,3,(837,0.632278),(743,0.664194),(270,0.698181)
627,3,(39,0.393987),(249,0.611183),(448,0.964686)
628,3,(741,1.0532),(980,1.19689),(314,1.28814)
629,3,(267,0.449117),(438,0.931179),(371,0.959426)
630,3,(817,0.836185),(431,0.865154),(761,1.11791)
631,3,(767,0.70023),(15,0.834752),(913,0.860998)
632,3,(316,1.00347),(836,1.07919),(595,1.08477)
633,3,(966,0.662223),(168,0.774383),(422,0.797606)
634,3,(469,1.38975),(364,1.39906),(796,1.41143)
635,3,(594,0.62744),(309,0.867341),(505,0.925426)
636,3,(845,0.438994),(444,0.911871),(979,1.06425)
637,3,(837,0.827579),(626,0.852418),(966,0.855583)
638,3,(135,1.05668),(673,1.4772),(950,1.5567)
639,3,(266,1.16128),(93,1.33327),(328,1.39958)
640,3,(823,1.43915),(287,1.51074),(984,1.53204)
641,3,(459,0.530104),(501,0.642565),(365,0.728941)
642,3,(575,0.581515),(98,0.74508),(464,0.982524)
643,3,(225,0.838476),(391,0.899742),(460,0.98674)
644,3,(427,0.530893),(186,0.656673),(655,0.682328)
645,3,(873,0.836376),(129,1.03004),(126,1.13112)
646,3,(267,1.37345),(629,1.47106),(371,1.54255)
647,3,(659,1.19042),(182,1.64964),(219,1.76866)
648,3,(391,0.880644),(674,0.954045),(166,0.976988)
649,3,(657,1.53972),(444,1.54306),(610,1.62679)
650,3,(657,0.99093),(924,1.17474),(738,1.22157)
651,3,(379,1.39298),(789,1.49947),(539,1.6735)
652,3,(128,0.314849),(340,0.428161),(127,0.720683)
653,3,(511,1.26997),(501,1.30976),(365,1.32362)
654,3,(159,1.92709),(263,1.96646),(871,2.02953)
655,3,(498,0.459934),(765,0.599931),(644,0.682328)
656,3,(747,0.571751),(368,0.727157),(342,1.09763)
657,3,(185,0.572767),(444,0.675782),(405,0.906234)
658,3,(922,1.16446),(743,1.17525),(82,1.22014)
659,3,(987,1.01532),(810,1.14596),(647,1.19042)
660,3,(981,1.14791),(108,1.39553),(57,1.48974)
661,3,(250,0.930958),(533,0.938659),(83,1.02642)
662,3,(324,0.504466),(415,0.579359),(338,0.596757)
663,3,(282,0.610028),(424,0.872092),(257,0.968933)
664,3,(35,1.07224),(602,1.18123),(465,1.2473)
665,3,(220,1.05394),(503,1.28087),(868,1.37346)
666,3,(413,1.52963),(699,1.54934),(427,1.55782)
667,3,(193,1.39603),(183,1.45794),(722,1.65245)
668,3,(983,1.6553),(71,1.83402),(596,1.93804)
669,3,(304,1.33062),(590,1.50636),(824,1.51362)
670,3,(99,0.844842),(892,0.918588),(677,0.935069)
671,3,(765,0.691607),(254,0.930651),(470,1.01328)
672,3,(385,0.526047),(469,0.693849),(985,0.915788)
673,3,(135,1.27786),(638,1.4772),(366,1.51696)
674,3,(793,0.556879),(166,0.687249),(648,0.954045)
675,3,(831,1.19997),(864,1.22352),(303,1.44875)
676,3,(280,0.978116),(677,1.03251),(65,1.18606)
677,3,(547,0.641362),(454,0.8256),(889,0.826728)
678,3,(2,0.816458),(707,1.23551),(218,1.30325)
679,3,(850,0.665652),(290,0.983068),(262,1.12363)
680,3,(452,0.481873),(609,0.661617),(103,0.775942)
681,3,(698,1.23506),(252,1.24263),(301,1.49996)
682,3,(378,0.680692),(355,0.820827),(948,0.887752)
683,3,(223,0.485449),(424,0.914291),(842,1.04054)
684,3,(521,1.41365),(853,1.7575),(671,1.85386)
685,3,(855,1.72956),(240,1.86325),(461,1.92183)
686,3,(830,0.864564),(6,1.32636),(815,1.88891)
687,3,(136,0.857239),(895,0.872724),(719,0.877424)
688,3,(960,0.642366),(102,1.19489),(584,1.21206)
689,3,(787,0.942122),(998,0.944184),(454,1.05526)
690,3,(317,1.45544),(694,1.52587),(22,1.57291)
691,3,(621,0.968574),(986,1.04903),(196,1.09537)
692,3,(435,0.666989),(859,0.727308),(811,0.76016)
693,3,(80,0.535325),(406,0.64616),(556,0.705265)
694,3,(970,1.09144),(582,1.10963),(23,1.34634)
695,3,(509,0.29435),(878,0.37437),(229,0.440191)
696,3,(105,0.865366),(232,0.938854),(487,0.986908)
697,3,(174,0.979325),(40,1.3322),(766,1.35068)
698,3,(252,1.05006),(674,1.10865),(681,1.23506)
699,3,(186,0.195717),(427,0.395872),(239,0.485439)
700,3,(441,0.653772),(101,0.960857),(112,0.966328)
701,3,(383,0.54577),(506,0.843997),(83,0.908864)
702,3,(45,0.751738),(294,1.29367),(76,1.31777)
703,3,(718,1.01035),(19,1.22467),(968,1.30524)
704,3,(978,0.767119),(565,0.877776),(238,1.07743)
705,3,(193,0.854232),(417,0.96114),(501,1.49864)
706,3,(232,1.06314),(899,1.16389),(866,1.28773)
707,3,(841,1.05915),(108,1.09405),(570,1.12417)
708,3,(557,0.955274),(740,1.04097),(354,1.40626)
709,3,(411,0.608784),(40,0.670368),(309,0.673269)
710,3,(276,1.03212),(906,1.06573),(544,1.09456)
711,3,(895,0.559933),(804,0.933742),(82,1.08423)
712,3,(603,0.88036),(870,1.3497),(756,1.40785)
713,3,(929,0.728035),(47,0.771846),(743,0.805754)
714,3,(347,0.759381),(575,0.836533),(824,0.855425)
715,3,(379,1.2554),(333,1.33954),(707,1.45866)
716,3,(880,1.31609),(761,1.38228),(852,1.43575)
717,3,(20,0.898666),(788,1.04527),(416,1.09564)
718,3,(858,0.809858),(509,0.893318),(703,1.01035)
719,3,(687,0.877424),(300,0.883421),(578,0.921362)
720,3,(559,1.37251),(190,1.47679),(894,1.6643)
721,3,(129,1.45009),(226,1.45483),(354,1.52161)
722,3,(667,1.65245),(183,2.26161),(784,2.45376)
723,3,(511,0.427669),(202,0.549954),(167,0.721855)
724,3,(138,0.215817),(976,1.26554),(537,1.27225)
725,3,(83,0.910598),(123,0.972277),(583,1.2055)
726,3,(727,1.33124),(793,1.50282),(599,1.5164)
727,3,(507,0.970004),(568,1.01761),(277,1.04212)
728,3,(597,0.901055),(762,0.98434),(870,1.08494)
729,3,(63,1.26813),(789,1.39315),(688,1.71864)
730,3,(902,0.893989),(438,1.16019),(251,1.57827)
731,3,(406,0.852389),(52,0.99022),(693,0.991976)
732,3,(906,1.10672),(502,1.42004),(22,1.44607)
733,3,(499,0.608513),(234,0.817218),(127,0.878436)
734,3,(573,0.520626),(105,0.680737),(866,0.721822)
735,3,(528,1.37791),(944,1.39606),(276,1.48367)
736,3,(51,1.63806),(613,1.9237),(173,1.99481)
737,3,(292,1.14629),(44,1.3862),(426,1.60035)
738,3,(530,0.937042),(924,1.03118),(43,1.08239)
739,3,(3,1.84423),(972,1.91896),(423,1.96565)
740,3,(708,1.04097),(597,1.42992),(557,1.53991)
741,3,(559,1.00281),(628,1.0532),(314,1.20221)
742,3,(549,0.457234),(709,1.13087),(744,1.17457)
743,3,(82,0.561172),(995,0.655651),(626,0.664194)
744,3,(606,0.0189832),(316,1.09849),(549,1.16352)
745,3,(813,1.131),(543,1.43524),(883,1.63522)
746,3,(87,1.18785),(126,1.2952),(554,1.33669)
747,3,(368,0.316465),(656,0.571751),(15,0.611951)
748,3,(459,0.77586),(463,0.863583),(641,0.89667)
749,3,(166,1.11287),(297,1.2355),(362,1.2414)
750,3,(225,0.709888),(194,0.774648),(53,0.843077)
751,3,(177,0.876171),(61,1.20877),(519,1.43595)
752,3,(144,0.953995),(919,1.05724),(747,1.15812)
753,3,(370,0.660821),(156,0.786952),(15,0.872948)
754,3,(427,0.495484),(699,0.748499),(239,0.857466)
755,3,(801,1.11417),(610,1.28559),(979,1.45579)
756,3,(776,0.739623),(960,1.0296),(381,1.10918)
757,3,(944,1.84487),(872,1.98928),(235,2.1676)
758,3,(281,0.912348),(520,0.937369),(853,0.996716)
759,3,(391,0.640633),(249,0.732575),(291,1.01816)
760,3,(826,0.352896),(126,0.608943),(304,0.702538)
761,3,(630,1.11791),(327,1.15057),(817,1.24232)
762,3,(986,0.619867),(927,0.832976),(714,0.863729)
763,3,(473,0.521599),(40,0.562485),(202,0.626121)
764,3,(34,0.904361),(355,0.992235),(585,1.03962)
765,3,(498,0.538536),(655,0.599931),(671,0.691607)
766,3,(812,0.730428),(581,0.927627),(29,1.33519)
767,3,(631,0.70023),(313,0.883387),(15,1.07818)
768,3,(297,0.512378),(105,0.893906),(351,0.971354)
769,3,(827,1.15034),(803,1.26444),(263,1.36875)
770,3,(545,1.11033),(487,1.23149),(988,1.24038)
771,3,(913,0.830232),(993,1.02039),(631,1.06958)
772,3,(149,1.25135),(398,1.44521),(10,1.56686)
773,3,(868,1.26154),(353,1.27738),(259,1.28302)
774,3,(17,0.60916),(892,0.660991),(957,0.784174)
775,3,(264,1.41402),(188,1.74496),(847,1.98816)
776,3,(756,0.739623),(505,0.78381),(360,0.836)
777,3,(889,0.379355),(765,0.819922),(677,0.847548)
778,3,(189,0.954502),(499,1.03243),(588,1.03253)
779,3,(861,0.841407),(215,0.954515),(451,0.977549)
780,3,(220,1.01816),(78,1.25845),(313,1.38989)
781,3,(149,1.20971),(621,1.36411),(560,1.39066)
782,3,(184,0.50709),(284,0.683209),(485,0.711785)
783,3,(448,1.35577),(261,1.41926),(980,1.42058)
784,3,(356,0.62712),(932,0.855983),(605,0.869384)
785,3,(318,1.18874),(834,1.47041),(817,1.6508)
786,3,(420,0.513526),(324,0.530362),(422,0.701433)
787,3,(7,0.470774),(47,0.577762),(743,0.796936)
788,3,(407,0.863696),(717,1.04527),(934,1.11998)
789,3,(939,0.431862),(539,0.921448),(974,1.18155)
790,3,(132,0.708215),(994,1.51506),(826,1.67124)
791,3,(43,1.00016),(924,1.28737),(317,1.29849)
792,3,(20,1.16335),(940,1.19153),(161,1.23342)
793,3,(674,0.556879),(166,0.897386),(493,1.00246)
794,3,(397,1.23763),(488,1.35125),(960,1.38099)
795,3,(743,0.927216),(682,0.981053),(764,1.06004)
796,3,(866,0.642112),(351,0.749762),(798,0.821296)
797,3,(502,1.56597),(22,1.69152),(4,1.78304)
798,3,(518,0.792319),(796,0.821296),(373,0.97981)
799,3,(17,0.805807),(929,0.886105),(165,0.924821)
800,3,(420,0.799152),(786,0.844698),(662,0.944675)
801,3,(755,1.11417),(979,1.17038),(542,1.61357)
802,3,(766,1.38432),(289,1.44282),(62,1.52838)
803,3,(320,0.487254),(119,0.690086),(394,1.04966)
804,3,(150,0.417735),(17,0.579962),(520,0.670027)
805,3,(910,0.905282),(237,1.18124),(418,1.25111)
806,3,(952,0.786457),(80,1.19456),(108,1.27767)
807,3,(408,1.07756),(40,1.11144),(811,1.18646)
808,3,(247,0.947204),(260,1.25055),(17,1.32617)
809,3,(916,1.95895),(8,2.09882),(616,2.17998)
810,3,(659,1.14596),(980,1.47205),(11,1.6023)
811,3,(435,0.644193),(692,0.76016),(965,0.770465)
812,3,(766,0.730428),(29,1.03761),(40,1.14165)
813,3,(894,1.09262),(745,1.131),(839,1.30006)
814,3,(85,1.18589),(339,1.24025),(12,1.27278)
815,3,(830,1.16334),(192,1.18574),(5,1.36294)
816,3,(8,1.08496),(981,1.24094),(108,1.42012)
817,3,(630,0.836185),(301,0.983187),(9,1.05291)
818,3,(197,0.839903),(961,0.925148),(493,0.960065)
819,3,(900,1.67907),(432,1.94714),(442,1.95297)
820,3,(763,0.669185),(40,0.702012),(202,0.73391)
821,3,(244,0.588572),(404,0.678714),(390,0.704996)
822,3,(53,0.669275),(153,0.852733),(452,0.874585)
823,3,(369,0.997075),(461,1.0473),(984,1.20711)
824,3,(180,0.551885),(14,0.682114),(760,0.825657)
825,3,(244,1.08693),(434,1.12645),(622,1.2037)
826,3,(760,0.352896),(126,0.683015),(304,0.881026)
827,3,(769,1.15034),(803,1.4449),(263,1.47657)
828,3,(107,1.55497),(855,1.90181),(416,2.03825)
829,3,(458,1.27766),(311,1.28852),(199,1.55561)
830,3,(686,0.864564),(815,1.16334),(192,1.41551)
831,3,(224,1.10358),(717,1.19303),(675,1.19997)
832,3,(505,0.510421),(611,0.688688),(927,0.864975)
833,3,(376,1.29795),(492,1.51962),(213,1.82366)
834,3,(913,0.575082),(318,0.819341),(846,0.989476)
835,3,(313,0.979216),(377,1.01311),(937,1.0959)
836,3,(632,1.07919),(926,1.0992),(90,1.34931)
837,3,(626,0.632278),(229,0.800229),(387,0.819246)
838,3,(276,1.54256),(351,1.56617),(373,1.8335)
839,3,(14,0.629354),(180,0.843841),(76,1.02674)
840,3,(655,0.874849),(498,0.894715),(257,0.960796)
841,3,(329,0.873587),(994,0.878803),(920,0.940816)
842,3,(223,0.730915),(821,1.00112),(683,1.04054)
843,3,(145,0.700576),(65,0.748989),(856,0.946756)
844,3,(283,1.05008),(27,1.32544),(441,1.3817)
845,3,(636,0.438994),(979,0.962133),(66,1.307)
846,3,(362,0.958544),(834,0.989476),(455,1.13702)
847,3,(327,1.40806),(232,1.43033),(696,1.51622)
848,3,(856,0.562651),(862,0.657303),(509,0.713772)
849,3,(85,0.280163),(850,0.795477),(479,0.972176)
850,3,(679,0.665652),(290,0.705022),(849,0.795477)
851,3,(126,1.38296),(893,1.39378),(516,1.77048)
852,3,(17,0.786945),(372,0.868693),(150,0.898626)
853,3,(520,0.738393),(892,0.872515),(758,0.996716)
854,3,(171,0.906016),(335,1.34663),(192,1.37346)
855,3,(416,1.13104),(672,1.71065),(685,1.72956)
856,3,(848,0.562651),(843,0.946756),(534,1.00401)
857,3,(743,0.752972),(82,0.923411),(995,1.05918)
858,3,(718,0.809858),(921,0.992983),(862,1.02331)
859,3,(692,0.727308),(959,0.750832),(435,0.804799)
860,3,(942,1.44798),(276,1.45799),(315,1.46953)
861,3,(779,0.841407),(257,0.87499),(535,1.02995)
862,3,(509,0.459879),(695,0.530034),(604,0.649614)
863,3,(897,0.72394),(447,0.733929),(571,0.746916)
864,3,(303,1.18438),(675,1.22352),(831,1.50911)
865,3,(123,0.674698),(194,0.810068),(364,0.985436)
866,3,(796,0.642112),(734,0.721822),(421,0.770731)
867,3,(935,0.420707),(501,0.70698),(365,0.78479)
868,3,(366,0.948461),(487,1.1233),(327,1.21755)
869,3,(672,0.970821),(964,1.08693),(484,1.17795)
870,3,(574,0.546953),(360,0.623265),(505,0.634833)
871,3,(212,1.11105),(969,1.26861),(880,1.27899)
872,3,(265,1.22307),(157,1.5986),(23,1.61712)
873,3,(645,0.836376),(126,1.16103),(826,1.17072)
874,3,(172,0.750225),(168,0.84161),(615,0.894064)
875,3,(710,1.13554),(317,1.14606),(984,1.22879)
876,3,(883,0.964778),(592,0.985559),(251,1.11835)
877,3,(458,1.70581),(559,1.89519),(562,2.00231)
878,3,(329,0.312824),(695,0.37437),(231,0.388136)
879,3,(811,1.1723),(11,1.25045),(859,1.28416)
880,3,(852,1.15683),(568,1.1795),(254,1.21751)
881,3,(470,0.689965),(225,1.04626),(454,1.06093)
882,3,(734,1.20924),(573,1.21897),(696,1.3694)
883,3,(402,0.783205),(267,0.921917),(170,0.955982)
884,3,(260,0.907043),(892,0.94401),(380,1.03121)
885,3,(200,0.901756),(538,1.00645),(173,1.09662)
886,3,(472,0.643043),(447,0.939653),(486,0.9528)
887,3,(350,1.04677),(788,1.60736),(407,1.64986)
888,3,(64,0.716813),(296,1.13211),(707,1.20755)
889,3,(777,0.379355),(677,0.826728),(267,0.838182)
890,3,(100,2.15103),(792,2.33926),(468,2.4099)
891,3,(480,1.33104),(185,1.71781),(845,1.81226)
892,3,(150,0.595554),(774,0.660991),(804,0.7256)
893,3,(516,1.1613),(824,1.31224),(760,1.32575)
894,3,(1000,0.914053),(372,1.01247),(813,1.09262)
895,3,(711,0.559933),(428,0.659047),(804,0.717471)
896,3,(20,0.956685),(468,1.25139),(792,1.48381)
897,3,(505,0.677175),(571,0.681711),(863,0.72394)
898,3,(210,1.09209),(484,1.24609),(568,1.45988)
899,3,(768,1.07279),(706,1.16389),(866,1.22239)
900,3,(442,0.614664),(455,0.676793),(144,1.06179)
901,3,(15,1.4797),(868,1.54252),(389,1.60547)
902,3,(730,0.893989),(438,1.47596),(871,1.6042)
903,3,(880,1.40326),(882,1.42232),(716,1.50384)
904,3,(626,0.757607),(387,0.757841),(359,0.99047)
905,3,(246,0.612069),(609,0.659188),(695,0.876836)
906,3,(710,1.06573),(732,1.10672),(875,1.41786)
907,3,(455,1.66509),(261,1.71517),(908,1.72418)
908,3,(846,1.19451),(108,1.23772),(144,1.2472)
909,3,(252,1.12471),(81,1.16326),(349,1.38375)
910,3,(110,0.633609),(805,0.905282),(425,0.99314)
911,3,(70,1.1677),(65,1.17911),(274,1.24453)
912,3,(313,1.00508),(389,1.13259),(767,1.15507)
913,3,(834,0.575082),(771,0.830232),(496,0.847943)
914,3,(166,0.914031),(648,1.04327),(110,1.11229)
915,3,(920,0.924603),(354,1.09585),(146,1.15353)
916,3,(64,1.53827),(616,1.82249),(809,1.95895)
917,3,(276,0.421073),(211,1.32376),(710,1.45319)
918,3,(164,1.57921),(269,2.0985),(780,2.40293)
919,3,(177,0.872809),(752,1.05724),(406,1.07299)
920,3,(915,0.924603),(841,0.940816),(652,1.06054)
921,3,(699,0.696442),(239,0.698265),(186,0.749302)
922,3,(658,1.16446),(451,1.2492),(510,1.26776)
923,3,(156,0.818587),(897,0.852),(505,0.916211)
924,3,(738,1.03118),(650,1.17474),(330,1.21504)
925,3,(751,1.63634),(177,1.69072),(217,1.85759)
926,3,(836,1.0992),(632,1.22601),(721,1.62803)
927,3,(505,0.566739),(870,0.768115),(571,0.825739)
928,3,(206,1.34478),(815,1.84628),(561,2.04096)
929,3,(47,0.519922),(713,0.728035),(7,0.833164)
930,3,(546,0.628994),(417,1.11495),(183,1.26563)
931,3,(365,1.0246),(482,1.14855),(501,1.17772)
932,3,(605,0.659049),(340,0.777391),(467,0.843158)
933,3,(244,0.6632),(821,0.812972),(622,0.97455)
934,3,(407,0.407303),(788,1.11998),(804,1.221)
935,3,(867,0.420707),(189,0.755657),(602,0.893812)
936,3,(308,1.38938),(704,1.48487),(77,1.57198)
937,3,(103,0.368626),(452,0.649217),(53,0.726859)
938,3,(897,0.986382),(932,1.06078),(40,1.06672)
939,3,(789,0.431862),(974,0.964965),(539,1.05781)
940,3,(792,1.19153),(407,1.24222),(934,1.52944)
941,3,(3,1.68545),(792,1.75635),(991,1.758)
942,3,(414,1.23903),(489,1.3984),(265,1.43927)
943,3,(41,0.618003),(626,0.843489),(695,0.954305)
944,3,(235,0.322724),(528,0.653801),(205,1.24893)
945,3,(624,0.690957),(501,1.13731),(588,1.18276)
946,3,(987,1.45455),(659,1.49195),(131,1.75937)
947,3,(854,1.51681),(192,1.59888),(830,1.65141)
948,3,(682,0.887752),(441,0.933192),(585,0.989409)
949,3,(705,1.52745),(639,1.58673),(675,1.64804)
950,3,(254,0.743353),(203,0.925792),(372,1.01613)
951,3,(423,1.72207),(480,1.78916),(618,1.86813)
952,3,(806,0.786457),(175,0.941274),(80,1.26317)
953,3,(923,1.11678),(771,1.14284),(913,1.16605)
954,3,(358,0.856403),(604,0.916969),(114,1.27986)
955,3,(574,0.602332),(447,0.86297),(472,0.877863)
956,3,(483,0.812976),(178,1.10231),(839,1.26157)
957,3,(17,0.727013),(774,0.784174),(150,0.945837)
958,3,(769,1.41961),(770,1.48458),(714,1.52754)
959,3,(859,0.750832),(519,0.781632),(143,0.815614)
960,3,(688,0.642366),(155,0.895985),(98,0.900795)
961,3,(194,0.725531),(491,0.885952),(818,0.925148)
962,3,(320,1.07578),(318,1.19179),(532,1.26472)
963,3,(648,0.979384),(643,1.10981),(225,1.1503)
964,3,(270,0.927234),(719,0.998068),(41,1.01453)
965,3,(11,0.674489),(811,0.770465),(482,0.785089)
