204,8,(202,1.2993),(201,4.48189),(339,5.31807),(74,5.65643),(55,5.85851),(63,5.88736),(296,5.89721),(129,6.38698)
205,8,(203,4.38864),(201,5.23741),(80,5.59397),(45,6.38039),(55,6.53763),(296,6.54352),(299,6.59057),(116,6.61949)
206,8,(210,4.29772),(209,4.42465),(40,4.64864),(53,5.08765),(194,5.14553),(211,5.21713),(208,5.43626),(64,5.86444)
207,8,(209,3.76454),(210,4.80154),(53,5.01418),(167,5.4271),(206,6.14563),(306,6.15375),(212,6.31399),(318,6.58935)
208,8,(211,3.14718),(212,5.08808),(177,5.17975),(206,5.35016),(210,5.61182),(209,5.77576),(195,5.9047),(4,6.09966)
209,8,(210,1.25636),(207,3.7329),(212,3.98221),(206,4.39197),(53,4.69327),(247,4.81279),(167,4.81869),(172,4.88315)
210,8,(209,1.22504),(206,4.23127),(212,4.67842),(167,4.71016),(207,4.73613),(211,4.84433),(194,4.84559),(40,5.02652)
211,8,(212,2.61162),(177,2.89487),(208,3.22331),(176,3.46081),(172,3.99491),(283,4.60011),(195,4.80673),(210,4.88605)
212,8,(211,2.62082),(172,3.2236),(176,3.90195),(209,4.0018),(283,4.50254),(210,4.72933),(337,4.93687),(208,5.1611)
213,8,(214,2.70674),(216,2.78866),(301,3.19692),(112,3.48513),(327,3.48844),(217,3.49495),(218,3.50245),(303,3.58874)
214,8,(217,2.49456),(213,2.69999),(291,2.82215),(5,2.85936),(112,2.97752),(216,3.12984),(218,3.21502),(252,4.17977)
215,8,(217,2.89242),(114,3.92415),(218,3.96789),(291,4.25812),(170,4.71133),(251,4.92805),(213,4.92942),(317,4.98591)
216,8,(213,2.76327),(5,3.05398),(218,3.06893),(214,3.1112),(139,3.71803),(217,4.09168),(315,4.20891),(112,4.56206)
217,8,(218,2.08233),(291,2.39108),(214,2.4762),(5,2.51634),(215,2.75055),(114,3.11778),(109,3.20674),(213,3.46984)
218,8,(217,2.02961),(216,3.05911),(214,3.18657),(5,3.32278),(213,3.46724),(215,3.77329),(114,3.84511),(251,4.13133)
219,8,(220,1.49275),(326,1.54235),(221,2.12036),(9,2.35136),(222,2.45364),(280,2.50273),(271,2.50596),(363,2.79065)
220,8,(309,1.44431),(10,1.47795),(219,1.48244),(222,1.90608),(280,2.21978),(271,2.22301),(326,2.26626),(9,2.56027)
221,8,(326,0.625398),(309,1.62011),(332,1.97159),(219,2.05992),(220,2.52748),(304,2.55153),(280,3.1898),(161,3.24319)
222,8,(346,1.77907),(220,1.96411),(287,2.25854),(219,2.50136),(285,2.81641),(160,2.89854),(149,3.19227),(260,3.30399)
223,8,(342,2.62693),(7,2.68784),(93,2.98508),(63,3.00836),(228,3.0196),(148,3.4411),(335,3.72028),(355,3.84981)
224,8,(225,2.41176),(229,3.54671),(226,3.76056),(228,4.11775),(20,5.10979),(102,5.41783),(113,5.58635),(155,5.6162)
225,8,(224,2.41899),(229,3.17677),(226,3.94428),(228,4.58989),(20,5.35267),(102,5.40362),(227,5.50703),(113,5.57214)
226,8,(229,3.15252),(224,3.8004),(102,3.91286),(225,3.97342),(113,4.10804),(228,4.12356),(135,4.21478),(85,4.53944)
227,8,(228,1.78919),(134,3.35843),(113,3.5704),(229,3.70659),(63,3.79337),(98,3.81942),(74,3.88755),(300,3.93431)
228,8,(227,1.74964),(223,3.03806),(113,3.33702),(155,3.56597),(98,3.58605),(74,3.67744),(342,3.67817),(229,3.82894)
229,8,(102,2.22685),(113,2.6887),(226,3.11779),(225,3.15135),(98,3.33676),(224,3.55837),(135,3.73564),(227,3.74292)
230,8,(117,2.029),(147,2.12758),(97,2.85161),(196,2.96704),(186,3.11571),(165,3.21541),(76,3.29868),(65,3.54176)
231,8,(233,2.71787),(232,4.15524),(230,4.6061),(147,4.7462),(13,5.11238),(76,5.23264),(83,5.45562),(117,5.48227)
232,8,(233,3.47426),(231,4.40949),(230,4.81268),(188,5.28079),(178,5.51693),(117,6.00885),(147,6.14376),(65,6.19325)
233,8,(231,2.83997),(232,3.35977),(230,3.88939),(147,4.88989),(76,5.13334),(117,5.38297),(187,5.50891),(165,5.57564)
234,8,(325,5.63968),(275,6.27227),(324,6.30218),(111,7.03411),(94,7.36339),(166,7.46962),(358,7.62524),(194,7.71619)
235,8,(132,6.14841),(103,6.36102),(276,8.0381),(318,8.17729),(86,8.4622),(206,8.71089),(143,8.9573),(108,8.97247)
236,8,(238,4.97779),(237,6.34256),(239,6.50891),(152,7.60681),(62,8.50349),(249,8.74085),(311,9.46537),(312,9.60874)
237,8,(239,5.09861),(238,5.21492),(236,6.28485),(311,8.56801),(312,8.92921),(295,9.59579),(274,9.68688),(249,10.0179)
238,8,(236,4.93527),(237,5.22876),(239,5.5229),(312,7.39664),(311,7.71056),(249,8.75779),(56,9.03551),(54,9.06631)
239,8,(237,5.18975),(238,5.56469),(236,6.50818),(312,7.06681),(56,7.88952),(337,8.67667),(295,8.85318),(330,8.9785)
240,8,(267,4.85757),(185,4.89315),(268,5.60124),(349,5.65189),(241,6.08282),(164,6.30487),(350,6.56913),(127,6.69801)
241,8,(348,4.9069),(164,5.28975),(350,5.78861),(345,6.05218),(240,6.11673),(127,6.46483),(185,6.74494),(72,7.77294)
242,8,(244,3.01202),(351,3.42924),(352,3.54503),(245,4.27165),(359,4.45172),(341,4.58588),(248,4.72227),(247,4.81433)
243,8,(248,4.96592),(242,5.20229),(247,5.21715),(366,5.50357),(351,5.80836),(341,6.14123),(359,6.15428),(357,6.21955)
244,8,(242,2.97399),(351,3.64298),(248,3.72423),(245,3.79307),(194,3.87434),(247,3.88241),(341,4.1073),(359,4.16735)
245,8,(248,2.90121),(247,2.99328),(341,3.2904),(194,3.43297),(244,3.78306),(366,3.84185),(242,4.24419),(359,4.49391)
246,8,(366,2.99986),(320,3.2362),(341,3.49182),(359,3.53598),(336,4.21178),(67,4.36448),(247,4.37764),(284,4.48825)
247,8,(248,0.340406),(341,1.31626),(366,1.47828),(359,2.60758),(245,3.00428),(67,3.25142),(244,3.8834),(194,3.98665)
248,8,(247,0.344848),(341,1.22864),(366,1.82312),(359,2.45384),(245,2.91666),(67,3.1638),(244,3.72966),(194,3.89903)
249,8,(195,5.2589),(177,6.09015),(194,6.14169),(176,6.29032),(172,6.81763),(311,6.83869),(4,7.17355),(182,7.24326)
250,8,(252,2.17942),(253,2.96682),(327,3.11172),(254,3.20449),(340,3.53394),(46,3.60453),(112,4.17461),(95,4.35463)
251,8,(114,2.43817),(253,2.56309),(112,2.87091),(291,3.06464),(128,3.13728),(170,3.51785),(317,3.53673),(252,3.55609)
252,8,(253,1.1074),(250,2.21256),(112,3.06496),(254,3.34046),(327,3.60609),(251,3.62949),(340,4.00164),(128,4.12876)
253,8,(252,1.09967),(251,2.62876),(327,2.94091),(250,2.99222),(254,3.15903),(112,3.47129),(291,3.82278),(213,3.93928)
254,8,(253,3.12606),(250,3.15512),(252,3.29975),(251,3.99326),(327,4.02977),(288,4.17996),(180,4.18456),(112,4.21783)
255,8,(256,1.06674),(254,7.071),(175,7.08714),(193,7.76623),(158,7.78864),(145,7.88852),(180,7.93366),(327,7.99925)
256,8,(255,1.0536),(254,6.08426),(180,6.94692),(175,7.10726),(250,7.25791),(253,7.26397),(179,7.30637),(252,7.40254)
257,8,(308,2.51334),(161,2.58139),(307,2.61196),(271,2.66522),(169,2.6867),(304,2.74468),(326,3.23158),(363,3.25361)
258,8,(270,3.96529),(363,4.52198),(282,4.67274),(347,5.46651),(323,5.53135),(262,5.61462),(278,5.66962),(361,5.74295)
259,8,(261,2.63574),(281,3.58998),(169,4.46406),(333,4.88114),(257,5.0898),(322,5.16143),(260,5.16568),(308,5.36138)
260,8,(304,1.468),(333,2.08847),(282,2.10635),(9,2.20449),(280,2.21067),(149,2.2164),(161,2.36269),(346,2.45526)
261,8,(259,2.63927),(333,3.42854),(281,3.46202),(322,3.46882),(260,3.47308),(270,3.63739),(169,3.80276),(308,4.20211)
262,8,(278,1.69258),(285,3.02292),(282,3.8202),(149,4.15145),(260,4.20961),(286,4.25934),(160,4.36845),(84,4.411)
263,8,(265,4.82494),(264,5.71324),(20,6.45462),(266,6.80781),(7,7.15),(63,7.55509),(224,7.56407),(296,7.62334)
264,8,(263,5.87455),(354,6.23887),(265,6.26447),(223,6.67688),(93,6.77729),(20,7.11183),(266,7.31604),(228,7.34272)
265,8,(263,4.89915),(264,6.17736),(266,7.72021),(20,7.96906),(342,8.20447),(354,8.43071),(28,9.29184),(223,9.31621)
266,8,(223,5.25783),(93,5.26325),(342,5.86536),(28,6.07461),(55,6.53098),(63,6.54321),(20,6.58549),(7,6.59294)
267,8,(269,3.06341),(100,3.08775),(268,3.32894),(185,3.7843),(349,4.70834),(240,4.87183),(350,4.96134),(345,5.23158)
268,8,(267,3.39536),(349,4.66288),(185,4.7776),(269,5.43843),(240,5.65235),(164,5.93143),(100,6.14869),(348,6.40842)
269,8,(267,3.07951),(268,5.33652),(350,5.45971),(345,5.78328),(100,6.16726),(348,6.46232),(349,6.71593),(185,6.81048)
270,8,(272,2.0543),(286,2.42011),(322,3.20198),(285,3.43379),(261,3.64302),(363,3.77309),(258,3.87289),(282,4.06204)
271,8,(363,1.74489),(322,2.05317),(220,2.18157),(307,2.27076),(219,2.45421),(257,2.73727),(281,3.02854),(280,3.05822)
272,8,(270,2.01938),(322,2.29775),(281,3.25676),(287,3.43269),(169,3.45732),(286,3.63608),(271,3.87331),(307,3.89495)
273,8,(283,3.24903),(293,5.65176),(11,5.77685),(64,5.80352),(337,6.01477),(318,6.30651),(292,6.9203),(195,6.96903)
274,8,(294,5.0336),(319,5.56971),(194,5.61732),(276,5.6903),(244,6.34506),(275,6.36416),(67,6.39751),(320,6.43081)
275,8,(194,4.19573),(276,5.02003),(318,5.27911),(166,5.30335),(111,5.31775),(67,5.41403),(167,5.42979),(244,5.47065)
276,8,(67,2.80841),(341,2.9194),(277,3.94498),(31,3.99995),(248,4.06562),(359,4.08398),(247,4.15768),(294,4.52856)
277,8,(67,3.47105),(31,3.50675),(351,3.91224),(276,3.93189),(194,4.20287),(366,4.24851),(359,4.42331),(176,4.70964)
278,8,(262,1.65141),(285,1.97328),(282,2.50239),(260,2.82949),(286,2.89754),(149,3.09229),(160,3.16618),(84,3.27354)
279,8,(84,5.17624),(189,5.33343),(97,5.34677),(165,6.23873),(287,6.33228),(71,6.40156),(83,6.61738),(286,6.66027)
280,8,(9,0.740483),(10,1.90611),(220,2.10316),(260,2.16117),(304,2.32507),(346,2.35301),(219,2.3758),(282,2.42576)
281,8,(322,1.57145),(169,2.30691),(271,2.96034),(272,3.1693),(261,3.38719),(346,3.49667),(259,3.51868),(333,3.65665)
282,8,(260,2.09783),(9,2.18971),(280,2.46674),(278,2.48389),(286,2.50619),(285,2.72635),(10,2.90687),(220,3.23726)
283,8,(337,2.76573),(273,3.2751),(212,4.50347),(211,4.59793),(172,4.65734),(312,4.84554),(176,5.56405),(318,5.69936)
284,8,(359,3.04328),(319,3.29435),(341,3.55841),(305,3.67444),(312,4.15161),(294,4.1811),(336,4.35115),(246,4.56187)
285,8,(278,1.98595),(286,2.12427),(160,2.39399),(346,2.61778),(287,2.68704),(282,2.72646),(222,2.78718),(262,2.90742)
286,8,(285,2.15838),(270,2.42282),(282,2.53267),(260,2.77978),(278,2.94433),(160,2.9453),(287,3.37534),(221,3.44036)
287,8,(222,2.30605),(285,2.68337),(160,2.85526),(150,2.93609),(286,3.33756),(278,3.41489),(272,3.47165),(157,3.50885)
288,8,(302,2.5544),(314,2.85353),(290,2.95822),(58,3.004),(46,3.09331),(95,3.12921),(156,3.18267),(128,3.21153)
289,8,(291,2.40633),(180,3.71533),(170,3.86042),(112,4.05003),(290,4.16246),(214,4.2429),(114,4.3156),(217,4.32299)
290,8,(302,2.83721),(288,3.00037),(163,3.62957),(158,3.85745),(66,3.96756),(251,4.01209),(175,4.01721),(289,4.20371)
291,8,(170,1.51389),(109,2.04937),(217,2.3765),(289,2.38167),(114,2.54482),(214,2.78921),(112,3.06265),(251,3.14051)
292,8,(310,3.68417),(318,3.69419),(306,3.77175),(358,5.05642),(325,5.1504),(319,5.43856),(320,5.89906),(248,5.92326)
293,8,(195,5.55496),(312,5.617),(273,5.6332),(172,5.7643),(245,5.85447),(244,5.86968),(176,5.90798),(359,6.02622)
294,8,(319,3.56588),(318,3.95525),(284,4.14226),(276,4.45844),(320,4.53981),(336,4.93803),(274,4.97383),(67,5.19993)
295,8,(310,4.59067),(312,5.38773),(293,6.45505),(311,6.49476),(330,6.73063),(292,6.93981),(305,7.40318),(284,7.42799)
296,8,(7,1.56242),(55,2.57212),(339,3.12859),(355,3.18565),(201,3.23637),(203,3.45393),(342,3.55195),(25,3.67848)
297,8,(300,3.05253),(228,3.86743),(201,4.29241),(25,4.32686),(98,4.43023),(7,4.47722),(134,4.54832),(355,4.72104)
298,8,(155,5.37207),(113,5.53068),(148,5.64628),(102,5.76569),(228,6.52688),(226,6.68987),(129,6.72048),(98,6.8756)
299,8,(45,2.5281),(300,4.65576),(226,4.68671),(98,4.80408),(296,4.87084),(297,5.18224),(7,5.19612),(85,5.2715)
300,8,(297,3.10097),(134,3.43533),(227,3.93825),(98,3.95219),(135,4.01311),(355,4.05119),(155,4.2616),(228,4.26939)
301,8,(313,1.0464),(303,1.56166),(197,1.58112),(315,1.90561),(109,1.92308),(317,2.82498),(128,2.90956),(314,2.92671)
302,8,(128,2.09117),(288,2.56206),(290,2.80273),(314,3.20944),(313,3.25357),(317,3.27214),(66,3.32402),(193,3.40467)
303,8,(301,1.59724),(315,2.22635),(197,2.51169),(313,2.61697),(128,2.70243),(109,3.01365),(317,3.17539),(314,3.22624)
304,8,(161,0.894687),(260,1.44012),(326,2.22199),(333,2.22449),(309,2.3165),(280,2.34669),(149,2.45908),(221,2.50667)
305,8,(366,3.65514),(312,3.66968),(284,3.69982),(336,4.15583),(359,4.18046),(247,4.22568),(341,4.43353),(320,4.4444)
306,8,(292,3.768),(318,4.30225),(43,5.33927),(284,5.65958),(310,6.01767),(207,6.19595),(336,6.21803),(341,6.39877)
307,8,(271,2.27571),(309,2.28777),(322,2.59623),(257,2.68896),(220,2.79414),(363,3.32727),(326,3.45639),(308,3.55666)
308,8,(257,2.59063),(304,2.59558),(333,2.95468),(271,3.07689),(322,3.23496),(161,3.4636),(307,3.55696),(169,3.5689)
309,8,(220,1.38737),(326,1.43529),(221,1.6133),(10,2.11766),(307,2.26731),(304,2.35456),(332,2.49009),(219,2.86981)
310,8,(292,3.66158),(330,4.02586),(311,4.25556),(295,4.58954),(318,4.82145),(358,4.96911),(284,5.23285),(56,5.735)
311,8,(310,4.25587),(336,4.35881),(320,4.70293),(244,5.81575),(284,6.0591),(56,6.07858),(54,6.16224),(366,6.30059)
312,8,(337,2.24985),(305,3.68067),(284,4.1627),(319,4.18763),(176,4.37311),(336,4.51205),(248,4.61365),(341,4.62722)
313,8,(301,0.976531),(317,1.77858),(315,1.78519),(128,1.92187),(112,2.50185),(303,2.51153),(197,2.53098),(109,2.55243)
314,8,(95,1.44255),(315,2.61017),(115,2.67281),(288,2.83646),(313,2.84079),(301,2.86468),(128,2.89244),(328,3.07654)
315,8,(313,1.82346),(109,1.85707),(301,1.87402),(303,2.15917),(316,2.38884),(128,2.49549),(314,2.6406),(340,2.71289)
316,8,(340,1.99235),(315,2.31612),(365,2.63366),(328,2.64641),(128,2.84898),(313,3.2136),(314,3.3527),(95,3.62838)
317,8,(128,1.72704),(313,1.77852),(109,2.24652),(301,2.75505),(303,3.08448),(302,3.22982),(146,3.36199),(315,3.40371)
318,8,(292,3.60142),(294,3.97776),(26,4.18261),(306,4.24697),(67,4.40501),(330,4.40574),(248,4.67847),(247,4.77053)
319,8,(284,3.28058),(294,3.56887),(336,3.95267),(312,4.16277),(341,4.21449),(320,4.29679),(351,4.49667),(305,4.6934)
320,8,(336,1.13852),(246,3.27513),(366,3.48862),(248,4.09104),(319,4.27527),(247,4.32922),(305,4.36757),(353,4.3879)
321,8,(312,5.49222),(331,5.9596),(319,6.12922),(283,6.13523),(70,6.38129),(325,6.74104),(292,6.86902),(284,6.91111)
322,8,(281,1.5887),(169,1.76678),(271,2.00223),(346,2.00522),(272,2.23789),(333,2.4052),(307,2.54033),(363,2.59061)
323,8,(309,3.08347),(161,3.46857),(304,3.6052),(257,3.62863),(10,3.74045),(220,3.85373),(221,4.08341),(326,4.11876)
324,8,(14,5.97966),(234,6.2314),(18,6.38364),(209,6.38856),(94,6.53034),(62,6.53271),(325,6.81201),(194,7.04557)
325,8,(292,5.14589),(341,5.52958),(234,5.60645),(248,5.63077),(247,5.74866),(243,6.42885),(358,6.66301),(318,6.76643)
326,8,(221,0.604679),(309,1.42138),(219,1.46119),(220,2.19541),(304,2.24614),(280,2.5644),(332,2.57627),(363,3.03014)
327,8,(340,2.83664),(253,2.9171),(145,3.06815),(250,3.07741),(314,3.11423),(213,3.37884),(95,3.38991),(112,3.49011)
328,8,(145,2.11107),(30,2.3766),(316,2.76289),(115,2.85104),(314,3.15904),(315,3.38304),(191,3.44349),(197,3.46819)
329,8,(65,4.28904),(165,4.5342),(97,4.56074),(308,4.79956),(96,4.81865),(83,5.01164),(186,5.01566),(307,5.04823)
330,8,(310,4.06335),(318,4.43642),(358,4.61649),(111,5.15801),(276,5.45545),(353,5.61392),(277,6.276),(294,6.28028)
331,8,(321,5.94667),(245,5.96174),(312,6.08193),(190,6.08794),(341,6.10239),(248,6.23877),(247,6.29054),(176,6.41823)
332,8,(221,1.96652),(309,2.51427),(326,2.59192),(68,3.59054),(220,3.63497),(304,3.69757),(362,3.70404),(90,3.71455)
333,8,(260,2.10639),(304,2.27029),(322,2.47625),(280,2.74629),(169,2.81019),(308,2.96954),(149,3.12535),(161,3.13831)
334,8,(25,3.10867),(335,3.82771),(148,4.17343),(7,4.26745),(343,4.28798),(355,4.51926),(339,4.55149),(338,4.67303)
335,8,(25,2.7801),(343,2.88391),(355,3.31093),(223,3.77284),(334,3.89894),(342,4.5492),(7,4.94518),(339,5.41559)
336,8,(320,1.17612),(353,3.30343),(366,3.86905),(248,3.91951),(319,3.94079),(305,4.08715),(247,4.10436),(246,4.2883)
337,8,(312,2.21314),(283,2.77166),(172,3.24152),(176,4.14823),(212,4.97746),(4,5.00016),(284,5.00225),(276,5.24703)
338,8,(339,3.86864),(354,4.12653),(7,4.45071),(334,4.75395),(129,5.18904),(25,5.21101),(134,5.6104),(343,5.73839)
339,8,(7,2.53024),(25,2.91603),(296,3.22101),(343,3.54557),(354,3.6431),(355,3.78013),(338,3.82023),(342,3.95133)
340,8,(316,2.03831),(365,2.34081),(315,2.68612),(327,2.86541),(364,2.87539),(128,3.22267),(109,3.51023),(250,3.5233)
341,8,(248,1.22622),(247,1.31828),(366,1.73765),(359,2.38116),(276,2.89179),(67,3.105),(245,3.30343),(284,3.53932)
342,8,(223,2.66987),(7,2.93629),(55,3.1635),(63,3.26263),(355,3.54618),(296,3.62706),(228,3.70264),(74,3.87693)
343,8,(355,1.54194),(25,2.21465),(335,2.87618),(354,3.51623),(339,3.53671),(7,3.90438),(334,4.35148),(296,4.59844)
344,8,(349,4.97438),(185,5.10821),(348,5.77767),(127,6.05838),(164,6.36746),(350,6.56272),(267,6.70114),(345,7.00265)
345,8,(350,0.905815),(348,3.8052),(185,4.13167),(127,5.09047),(267,5.26343),(269,5.79903),(72,5.80777),(164,5.91615)
346,8,(222,1.65623),(322,2.0328),(280,2.40483),(260,2.45757),(285,2.58576),(304,2.62147),(220,2.67515),(9,2.74531)
347,8,(272,4.39997),(160,4.42327),(270,4.46996),(285,4.70189),(322,4.83589),(258,5.42057),(71,5.44995),(346,5.54454)
348,8,(350,3.51948),(345,3.77275),(241,4.89635),(127,5.31649),(185,5.5966),(344,5.63597),(267,5.92403),(164,5.92534)
349,8,(185,3.9887),(268,4.56652),(267,4.63626),(344,4.85601),(240,5.60664),(350,6.19908),(345,6.46931),(100,6.5185)
350,8,(345,0.964561),(348,3.5815),(185,3.84018),(127,4.54456),(267,5.05194),(269,5.5342),(241,5.81481),(72,6.00453)
351,8,(242,3.40069),(244,3.65247),(359,3.73387),(341,3.82103),(277,3.90124),(248,3.95742),(247,4.04948),(366,4.27313)
352,8,(242,3.50117),(356,4.20682),(244,4.51117),(245,5.09458),(357,5.27441),(106,5.34223),(111,5.40659),(351,5.7907)
353,8,(336,3.3518),(320,4.47236),(305,4.64245),(312,5.49642),(356,5.55718),(330,5.66631),(284,5.72727),(318,5.76462)
354,8,(343,3.47982),(339,3.60656),(355,3.71438),(342,3.9179),(223,3.97113),(338,4.05943),(228,4.12473),(7,4.16388)
355,8,(343,1.48923),(7,2.52572),(25,2.75223),(296,3.2165),(335,3.25704),(342,3.50191),(354,3.69807),(339,3.71855)
356,8,(352,4.14316),(359,5.40056),(353,5.46341),(351,5.6458),(244,5.70929),(242,6.12837),(246,6.14736),(111,6.20557)
357,8,(352,5.2517),(243,6.12368),(353,6.61892),(242,6.68499),(319,6.69182),(356,7.23932),(26,7.46873),(244,7.51889)
358,8,(111,4.08806),(330,4.63369),(310,5.02379),(292,5.08852),(318,5.3265),(67,5.7739),(276,5.82152),(275,6.36469)
359,8,(366,2.25279),(341,2.40838),(248,2.47865),(247,2.63683),(284,3.05141),(246,3.61832),(67,3.62013),(351,3.72486)
360,8,(150,2.71938),(157,3.29214),(220,3.52802),(159,3.65645),(186,3.71648),(282,3.79577),(151,3.90766),(1,3.99606)
361,8,(186,3.12563),(126,3.14452),(71,3.34359),(196,3.55763),(230,3.65077),(97,3.70886),(117,3.7937),(38,3.99096)
362,8,(90,3.23702),(332,3.76939),(42,3.94757),(309,3.96475),(326,4.14877),(44,4.19916),(221,4.32678),(141,4.33074)
363,8,(271,1.70934),(322,2.67196),(219,2.70335),(326,3.08995),(220,3.19757),(307,3.28676),(257,3.35605),(221,3.42797)
364,8,(340,3.05353),(315,3.41509),(128,3.55499),(109,3.65167),(316,4.16459),(313,4.20591),(317,4.32673),(302,4.35925)
365,8,(340,2.47751),(316,2.80662),(109,3.22184),(313,3.23541),(315,3.42777),(317,3.72084),(46,3.8852),(288,3.89847)
366,8,(247,1.47414),(341,1.7315),(248,1.81455),(359,2.2194),(67,2.88991),(246,3.04882),(320,3.49865),(305,3.58835)
